Rep	Year	RepSeason	PatchID	Ncells	Species	NInd	Nfemales_stage1	Nmales_stage1	Nfemales_stage2	Nmales_stage2	Nfemales_stage3	Nmales_stage3	NJuvFemales	NJuvMales
45	80	0	19	65	0	0	0	0	0	0	0	0	0	0
45	80	0	20	272	0	0	0	0	0	0	0	0	0	0
45	80	0	21	84	0	0	0	0	0	0	0	0	0	0
45	80	0	22	50	0	0	0	0	0	0	0	0	0	0
45	80	0	23	86	0	0	0	0	0	0	0	0	0	0
45	80	0	24	58	0	0	0	0	0	0	0	0	0	0
45	80	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	80	0	26	244	0	0	0	0	0	0	0	0	0	0
45	80	0	27	183	0	0	0	0	0	0	0	0	0	0
45	80	0	28	49	0	0	0	0	0	0	0	0	0	0
45	80	0	29	242	0	0	0	0	0	0	0	0	0	0
45	80	0	30	86	0	0	0	0	0	0	0	0	0	0
45	80	0	32	244	0	0	0	0	0	0	0	0	0	0
45	80	0	34	162	0	0	0	0	0	0	0	0	0	0
45	80	0	37	816	0	0	0	0	0	0	0	0	0	0
45	81	0	0	0	0	0	0	0	0	0	0	0	0	0
45	81	0	3	48	0	0	0	0	0	0	0	0	0	0
45	81	0	9	189	0	2	1	0	0	0	1	0	0	0
45	81	0	10	281	0	0	0	0	0	0	0	0	0	0
45	81	0	11	512	0	0	0	0	0	0	0	0	0	0
45	81	0	12	68	0	2	1	0	1	0	0	0	0	0
45	81	0	13	307	0	4	2	2	0	0	0	0	0	0
45	81	0	14	64	0	1	0	0	0	0	1	0	0	0
45	81	0	15	374	0	12	2	0	2	0	5	3	3	6
45	81	0	16	113	0	0	0	0	0	0	0	0	0	0
45	81	0	17	115	0	0	0	0	0	0	0	0	0	0
45	81	0	18	52	0	0	0	0	0	0	0	0	0	0
45	81	0	19	65	0	0	0	0	0	0	0	0	0	0
45	81	0	20	272	0	0	0	0	0	0	0	0	0	0
45	81	0	21	84	0	0	0	0	0	0	0	0	0	0
45	81	0	22	50	0	0	0	0	0	0	0	0	0	0
45	81	0	23	86	0	0	0	0	0	0	0	0	0	0
45	81	0	24	58	0	0	0	0	0	0	0	0	0	0
45	81	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	81	0	26	244	0	0	0	0	0	0	0	0	0	0
45	81	0	27	183	0	0	0	0	0	0	0	0	0	0
45	81	0	28	49	0	0	0	0	0	0	0	0	0	0
45	81	0	29	242	0	0	0	0	0	0	0	0	0	0
45	81	0	30	86	0	0	0	0	0	0	0	0	0	0
45	81	0	32	244	0	0	0	0	0	0	0	0	0	0
45	81	0	34	162	0	0	0	0	0	0	0	0	0	0
45	81	0	37	816	0	0	0	0	0	0	0	0	0	0
45	82	0	0	0	0	0	0	0	0	0	0	0	0	0
45	82	0	3	48	0	0	0	0	0	0	0	0	0	0
45	82	0	9	189	0	4	1	1	1	0	1	0	0	0
45	82	0	10	281	0	0	0	0	0	0	0	0	0	0
45	82	0	11	512	0	0	0	0	0	0	0	0	0	0
45	82	0	12	68	0	2	0	0	1	0	1	0	0	0
45	82	0	13	307	0	1	0	0	0	1	0	0	0	0
45	82	0	14	64	0	3	0	2	0	0	1	0	0	0
45	82	0	15	374	0	7	2	0	1	0	3	1	4	7
45	82	0	16	113	0	0	0	0	0	0	0	0	0	0
45	82	0	17	115	0	0	0	0	0	0	0	0	0	0
45	82	0	18	52	0	0	0	0	0	0	0	0	0	0
45	82	0	19	65	0	0	0	0	0	0	0	0	0	0
45	82	0	20	272	0	0	0	0	0	0	0	0	0	0
45	82	0	21	84	0	0	0	0	0	0	0	0	0	0
45	82	0	22	50	0	0	0	0	0	0	0	0	0	0
45	82	0	23	86	0	0	0	0	0	0	0	0	0	0
45	82	0	24	58	0	0	0	0	0	0	0	0	0	0
45	82	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	82	0	26	244	0	0	0	0	0	0	0	0	0	0
45	82	0	27	183	0	0	0	0	0	0	0	0	0	0
45	82	0	28	49	0	0	0	0	0	0	0	0	0	0
45	82	0	29	242	0	0	0	0	0	0	0	0	0	0
45	82	0	30	86	0	0	0	0	0	0	0	0	0	0
45	82	0	32	244	0	0	0	0	0	0	0	0	0	0
45	82	0	34	162	0	0	0	0	0	0	0	0	0	0
45	82	0	37	816	0	0	0	0	0	0	0	0	0	0
45	83	0	0	0	0	0	0	0	0	0	0	0	0	0
45	83	0	3	48	0	0	0	0	0	0	0	0	0	0
45	83	0	9	189	0	5	0	2	0	1	2	0	0	0
45	83	0	10	281	0	0	0	0	0	0	0	0	0	0
45	83	0	11	512	0	0	0	0	0	0	0	0	0	0
45	83	0	12	68	0	1	1	0	0	0	0	0	0	0
45	83	0	13	307	0	1	0	0	0	0	0	1	0	0
45	83	0	14	64	0	1	0	0	0	0	1	0	0	0
45	83	0	15	374	0	9	3	1	2	0	3	0	0	0
45	83	0	16	113	0	0	0	0	0	0	0	0	0	0
45	83	0	17	115	0	0	0	0	0	0	0	0	0	0
45	83	0	18	52	0	0	0	0	0	0	0	0	0	0
45	83	0	19	65	0	0	0	0	0	0	0	0	0	0
45	83	0	20	272	0	0	0	0	0	0	0	0	0	0
45	83	0	21	84	0	0	0	0	0	0	0	0	0	0
45	83	0	22	50	0	0	0	0	0	0	0	0	0	0
45	83	0	23	86	0	0	0	0	0	0	0	0	0	0
45	83	0	24	58	0	0	0	0	0	0	0	0	0	0
45	83	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	83	0	26	244	0	0	0	0	0	0	0	0	0	0
45	83	0	27	183	0	0	0	0	0	0	0	0	0	0
45	83	0	28	49	0	0	0	0	0	0	0	0	0	0
45	83	0	29	242	0	0	0	0	0	0	0	0	0	0
45	83	0	30	86	0	0	0	0	0	0	0	0	0	0
45	83	0	32	244	0	0	0	0	0	0	0	0	0	0
45	83	0	34	162	0	0	0	0	0	0	0	0	0	0
45	83	0	37	816	0	0	0	0	0	0	0	0	0	0
45	84	0	0	0	0	0	0	0	0	0	0	0	0	0
45	84	0	3	48	0	0	0	0	0	0	0	0	0	0
45	84	0	9	189	0	1	0	0	0	0	0	1	0	0
45	84	0	10	281	0	0	0	0	0	0	0	0	0	0
45	84	0	11	512	0	0	0	0	0	0	0	0	0	0
45	84	0	12	68	0	1	0	0	1	0	0	0	0	0
45	84	0	13	307	0	1	0	0	0	0	0	1	0	0
45	84	0	14	64	0	1	0	0	0	0	1	0	0	0
45	84	0	15	374	0	6	0	0	1	1	4	0	0	0
45	84	0	16	113	0	0	0	0	0	0	0	0	0	0
45	84	0	17	115	0	0	0	0	0	0	0	0	0	0
45	84	0	18	52	0	0	0	0	0	0	0	0	0	0
45	84	0	19	65	0	0	0	0	0	0	0	0	0	0
45	84	0	20	272	0	0	0	0	0	0	0	0	0	0
45	84	0	21	84	0	0	0	0	0	0	0	0	0	0
45	84	0	22	50	0	0	0	0	0	0	0	0	0	0
45	84	0	23	86	0	0	0	0	0	0	0	0	0	0
45	84	0	24	58	0	0	0	0	0	0	0	0	0	0
45	84	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	84	0	26	244	0	0	0	0	0	0	0	0	0	0
45	84	0	27	183	0	0	0	0	0	0	0	0	0	0
45	84	0	28	49	0	0	0	0	0	0	0	0	0	0
45	84	0	29	242	0	0	0	0	0	0	0	0	0	0
45	84	0	30	86	0	0	0	0	0	0	0	0	0	0
45	84	0	32	244	0	0	0	0	0	0	0	0	0	0
45	84	0	34	162	0	0	0	0	0	0	0	0	0	0
45	84	0	37	816	0	0	0	0	0	0	0	0	0	0
45	85	0	0	0	0	0	0	0	0	0	0	0	0	0
45	85	0	3	48	0	0	0	0	0	0	0	0	0	0
45	85	0	9	189	0	1	0	0	0	0	0	1	0	0
45	85	0	10	281	0	0	0	0	0	0	0	0	0	0
45	85	0	11	512	0	0	0	0	0	0	0	0	0	0
45	85	0	12	68	0	0	0	0	0	0	0	0	0	0
45	85	0	13	307	0	1	0	0	0	0	0	1	0	0
45	85	0	14	64	0	1	0	0	0	0	1	0	0	0
45	85	0	15	374	0	6	0	0	0	0	5	1	5	4
45	85	0	16	113	0	0	0	0	0	0	0	0	0	0
45	85	0	17	115	0	0	0	0	0	0	0	0	0	0
45	85	0	18	52	0	0	0	0	0	0	0	0	0	0
45	85	0	19	65	0	0	0	0	0	0	0	0	0	0
45	85	0	20	272	0	0	0	0	0	0	0	0	0	0
45	85	0	21	84	0	0	0	0	0	0	0	0	0	0
45	85	0	22	50	0	0	0	0	0	0	0	0	0	0
45	85	0	23	86	0	0	0	0	0	0	0	0	0	0
45	85	0	24	58	0	0	0	0	0	0	0	0	0	0
45	85	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	85	0	26	244	0	0	0	0	0	0	0	0	0	0
45	85	0	27	183	0	0	0	0	0	0	0	0	0	0
45	85	0	28	49	0	0	0	0	0	0	0	0	0	0
45	85	0	29	242	0	0	0	0	0	0	0	0	0	0
45	85	0	30	86	0	0	0	0	0	0	0	0	0	0
45	85	0	32	244	0	0	0	0	0	0	0	0	0	0
45	85	0	34	162	0	0	0	0	0	0	0	0	0	0
45	85	0	37	816	0	0	0	0	0	0	0	0	0	0
45	86	0	0	0	0	0	0	0	0	0	0	0	0	0
45	86	0	3	48	0	0	0	0	0	0	0	0	0	0
45	86	0	9	189	0	0	0	0	0	0	0	0	0	0
45	86	0	10	281	0	0	0	0	0	0	0	0	0	0
45	86	0	11	512	0	0	0	0	0	0	0	0	0	0
45	86	0	12	68	0	0	0	0	0	0	0	0	0	0
45	86	0	13	307	0	1	0	0	0	0	0	1	0	0
45	86	0	14	64	0	2	0	1	0	0	1	0	0	0
45	86	0	15	374	0	11	5	1	0	0	4	1	4	4
45	86	0	16	113	0	0	0	0	0	0	0	0	0	0
45	86	0	17	115	0	0	0	0	0	0	0	0	0	0
45	86	0	18	52	0	0	0	0	0	0	0	0	0	0
45	86	0	19	65	0	0	0	0	0	0	0	0	0	0
45	86	0	20	272	0	0	0	0	0	0	0	0	0	0
45	86	0	21	84	0	0	0	0	0	0	0	0	0	0
45	86	0	22	50	0	0	0	0	0	0	0	0	0	0
45	86	0	23	86	0	0	0	0	0	0	0	0	0	0
45	86	0	24	58	0	0	0	0	0	0	0	0	0	0
45	86	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	86	0	26	244	0	0	0	0	0	0	0	0	0	0
45	86	0	27	183	0	0	0	0	0	0	0	0	0	0
45	86	0	28	49	0	0	0	0	0	0	0	0	0	0
45	86	0	29	242	0	0	0	0	0	0	0	0	0	0
45	86	0	30	86	0	0	0	0	0	0	0	0	0	0
45	86	0	32	244	0	0	0	0	0	0	0	0	0	0
45	86	0	34	162	0	0	0	0	0	0	0	0	0	0
45	86	0	37	816	0	0	0	0	0	0	0	0	0	0
45	87	0	0	0	0	0	0	0	0	0	0	0	0	0
45	87	0	3	48	0	0	0	0	0	0	0	0	0	0
45	87	0	9	189	0	0	0	0	0	0	0	0	0	0
45	87	0	10	281	0	0	0	0	0	0	0	0	0	0
45	87	0	11	512	0	0	0	0	0	0	0	0	0	0
45	87	0	12	68	0	0	0	0	0	0	0	0	0	0
45	87	0	13	307	0	1	0	0	0	0	0	1	0	0
45	87	0	14	64	0	2	1	0	0	0	1	0	0	0
45	87	0	15	374	0	15	3	1	5	1	4	1	4	4
45	87	0	16	113	0	0	0	0	0	0	0	0	0	0
45	87	0	17	115	0	0	0	0	0	0	0	0	0	0
45	87	0	18	52	0	0	0	0	0	0	0	0	0	0
45	87	0	19	65	0	0	0	0	0	0	0	0	0	0
45	87	0	20	272	0	0	0	0	0	0	0	0	0	0
45	87	0	21	84	0	0	0	0	0	0	0	0	0	0
45	87	0	22	50	0	0	0	0	0	0	0	0	0	0
45	87	0	23	86	0	0	0	0	0	0	0	0	0	0
45	87	0	24	58	0	0	0	0	0	0	0	0	0	0
45	87	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	87	0	26	244	0	0	0	0	0	0	0	0	0	0
45	87	0	27	183	0	0	0	0	0	0	0	0	0	0
45	87	0	28	49	0	0	0	0	0	0	0	0	0	0
45	87	0	29	242	0	0	0	0	0	0	0	0	0	0
45	87	0	30	86	0	0	0	0	0	0	0	0	0	0
45	87	0	32	244	0	0	0	0	0	0	0	0	0	0
45	87	0	34	162	0	0	0	0	0	0	0	0	0	0
45	87	0	37	816	0	0	0	0	0	0	0	0	0	0
45	88	0	0	0	0	0	0	0	0	0	0	0	0	0
45	88	0	3	48	0	0	0	0	0	0	0	0	0	0
45	88	0	9	189	0	0	0	0	0	0	0	0	0	0
45	88	0	10	281	0	0	0	0	0	0	0	0	0	0
45	88	0	11	512	0	0	0	0	0	0	0	0	0	0
45	88	0	12	68	0	0	0	0	0	0	0	0	0	0
45	88	0	13	307	0	1	0	0	0	0	0	1	0	0
45	88	0	14	64	0	3	1	0	1	0	1	0	0	0
45	88	0	15	374	0	12	3	0	1	1	6	1	4	3
45	88	0	16	113	0	0	0	0	0	0	0	0	0	0
45	88	0	17	115	0	0	0	0	0	0	0	0	0	0
45	88	0	18	52	0	0	0	0	0	0	0	0	0	0
45	88	0	19	65	0	0	0	0	0	0	0	0	0	0
45	88	0	20	272	0	0	0	0	0	0	0	0	0	0
45	88	0	21	84	0	0	0	0	0	0	0	0	0	0
45	88	0	22	50	0	0	0	0	0	0	0	0	0	0
45	88	0	23	86	0	0	0	0	0	0	0	0	0	0
45	88	0	24	58	0	0	0	0	0	0	0	0	0	0
45	88	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	88	0	26	244	0	0	0	0	0	0	0	0	0	0
45	88	0	27	183	0	0	0	0	0	0	0	0	0	0
45	88	0	28	49	0	0	0	0	0	0	0	0	0	0
45	88	0	29	242	0	0	0	0	0	0	0	0	0	0
45	88	0	30	86	0	0	0	0	0	0	0	0	0	0
45	88	0	32	244	0	0	0	0	0	0	0	0	0	0
45	88	0	34	162	0	0	0	0	0	0	0	0	0	0
45	88	0	37	816	0	0	0	0	0	0	0	0	0	0
45	89	0	0	0	0	0	0	0	0	0	0	0	0	0
45	89	0	3	48	0	0	0	0	0	0	0	0	0	0
45	89	0	9	189	0	0	0	0	0	0	0	0	0	0
45	89	0	10	281	0	0	0	0	0	0	0	0	0	0
45	89	0	11	512	0	0	0	0	0	0	0	0	0	0
45	89	0	12	68	0	1	1	0	0	0	0	0	0	0
45	89	0	13	307	0	1	0	0	0	0	0	1	0	0
45	89	0	14	64	0	2	0	0	1	0	1	0	0	0
45	89	0	15	374	0	11	3	0	2	0	5	1	3	1
45	89	0	16	113	0	0	0	0	0	0	0	0	0	0
45	89	0	17	115	0	0	0	0	0	0	0	0	0	0
45	89	0	18	52	0	0	0	0	0	0	0	0	0	0
45	89	0	19	65	0	0	0	0	0	0	0	0	0	0
45	89	0	20	272	0	0	0	0	0	0	0	0	0	0
45	89	0	21	84	0	0	0	0	0	0	0	0	0	0
45	89	0	22	50	0	0	0	0	0	0	0	0	0	0
45	89	0	23	86	0	0	0	0	0	0	0	0	0	0
45	89	0	24	58	0	0	0	0	0	0	0	0	0	0
45	89	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	89	0	26	244	0	0	0	0	0	0	0	0	0	0
45	89	0	27	183	0	0	0	0	0	0	0	0	0	0
45	89	0	28	49	0	0	0	0	0	0	0	0	0	0
45	89	0	29	242	0	0	0	0	0	0	0	0	0	0
45	89	0	30	86	0	0	0	0	0	0	0	0	0	0
45	89	0	32	244	0	0	0	0	0	0	0	0	0	0
45	89	0	34	162	0	0	0	0	0	0	0	0	0	0
45	89	0	37	816	0	0	0	0	0	0	0	0	0	0
45	90	0	0	0	0	0	0	0	0	0	0	0	0	0
45	90	0	3	48	0	0	0	0	0	0	0	0	0	0
45	90	0	9	189	0	0	0	0	0	0	0	0	0	0
45	90	0	10	281	0	2	1	1	0	0	0	0	0	0
45	90	0	11	512	0	0	0	0	0	0	0	0	0	0
45	90	0	12	68	0	1	1	0	0	0	0	0	0	0
45	90	0	13	307	0	1	0	0	0	0	0	1	0	0
45	90	0	14	64	0	1	0	0	0	0	1	0	0	0
45	90	0	15	374	0	7	1	0	2	0	4	0	0	0
45	90	0	16	113	0	0	0	0	0	0	0	0	0	0
45	90	0	17	115	0	0	0	0	0	0	0	0	0	0
45	90	0	18	52	0	0	0	0	0	0	0	0	0	0
45	90	0	19	65	0	0	0	0	0	0	0	0	0	0
45	90	0	20	272	0	0	0	0	0	0	0	0	0	0
45	90	0	21	84	0	0	0	0	0	0	0	0	0	0
45	90	0	22	50	0	0	0	0	0	0	0	0	0	0
45	90	0	23	86	0	0	0	0	0	0	0	0	0	0
45	90	0	24	58	0	0	0	0	0	0	0	0	0	0
45	90	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	90	0	26	244	0	0	0	0	0	0	0	0	0	0
45	90	0	27	183	0	0	0	0	0	0	0	0	0	0
45	90	0	28	49	0	0	0	0	0	0	0	0	0	0
45	90	0	29	242	0	0	0	0	0	0	0	0	0	0
45	90	0	30	86	0	0	0	0	0	0	0	0	0	0
45	90	0	32	244	0	0	0	0	0	0	0	0	0	0
45	90	0	34	162	0	0	0	0	0	0	0	0	0	0
45	90	0	37	816	0	0	0	0	0	0	0	0	0	0
45	91	0	0	0	0	0	0	0	0	0	0	0	0	0
45	91	0	3	48	0	0	0	0	0	0	0	0	0	0
45	91	0	9	189	0	0	0	0	0	0	0	0	0	0
45	91	0	10	281	0	0	0	0	0	0	0	0	0	0
45	91	0	11	512	0	0	0	0	0	0	0	0	0	0
45	91	0	12	68	0	1	0	0	1	0	0	0	0	0
45	91	0	13	307	0	1	0	0	0	0	0	1	0	0
45	91	0	14	64	0	1	0	0	0	0	1	0	0	0
45	91	0	15	374	0	6	0	0	1	0	5	0	0	0
45	91	0	16	113	0	0	0	0	0	0	0	0	0	0
45	91	0	17	115	0	0	0	0	0	0	0	0	0	0
45	91	0	18	52	0	0	0	0	0	0	0	0	0	0
45	91	0	19	65	0	0	0	0	0	0	0	0	0	0
45	91	0	20	272	0	0	0	0	0	0	0	0	0	0
45	91	0	21	84	0	0	0	0	0	0	0	0	0	0
45	91	0	22	50	0	0	0	0	0	0	0	0	0	0
45	91	0	23	86	0	0	0	0	0	0	0	0	0	0
45	91	0	24	58	0	0	0	0	0	0	0	0	0	0
45	91	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	91	0	26	244	0	0	0	0	0	0	0	0	0	0
45	91	0	27	183	0	0	0	0	0	0	0	0	0	0
45	91	0	28	49	0	0	0	0	0	0	0	0	0	0
45	91	0	29	242	0	0	0	0	0	0	0	0	0	0
45	91	0	30	86	0	0	0	0	0	0	0	0	0	0
45	91	0	32	244	0	0	0	0	0	0	0	0	0	0
45	91	0	34	162	0	0	0	0	0	0	0	0	0	0
45	91	0	37	816	0	0	0	0	0	0	0	0	0	0
45	92	0	0	0	0	0	0	0	0	0	0	0	0	0
45	92	0	3	48	0	0	0	0	0	0	0	0	0	0
45	92	0	9	189	0	0	0	0	0	0	0	0	0	0
45	92	0	10	281	0	0	0	0	0	0	0	0	0	0
45	92	0	11	512	0	0	0	0	0	0	0	0	0	0
45	92	0	12	68	0	0	0	0	0	0	0	0	0	0
45	92	0	13	307	0	0	0	0	0	0	0	0	0	0
45	92	0	14	64	0	1	0	0	0	0	1	0	0	0
45	92	0	15	374	0	5	0	0	0	0	5	0	0	0
45	92	0	16	113	0	0	0	0	0	0	0	0	0	0
45	92	0	17	115	0	0	0	0	0	0	0	0	0	0
45	92	0	18	52	0	0	0	0	0	0	0	0	0	0
45	92	0	19	65	0	0	0	0	0	0	0	0	0	0
45	92	0	20	272	0	0	0	0	0	0	0	0	0	0
45	92	0	21	84	0	0	0	0	0	0	0	0	0	0
45	92	0	22	50	0	0	0	0	0	0	0	0	0	0
45	92	0	23	86	0	0	0	0	0	0	0	0	0	0
45	92	0	24	58	0	0	0	0	0	0	0	0	0	0
45	92	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	92	0	26	244	0	0	0	0	0	0	0	0	0	0
45	92	0	27	183	0	0	0	0	0	0	0	0	0	0
45	92	0	28	49	0	0	0	0	0	0	0	0	0	0
45	92	0	29	242	0	0	0	0	0	0	0	0	0	0
45	92	0	30	86	0	0	0	0	0	0	0	0	0	0
45	92	0	32	244	0	0	0	0	0	0	0	0	0	0
45	92	0	34	162	0	0	0	0	0	0	0	0	0	0
45	92	0	37	816	0	0	0	0	0	0	0	0	0	0
45	93	0	0	0	0	0	0	0	0	0	0	0	0	0
45	93	0	3	48	0	0	0	0	0	0	0	0	0	0
45	93	0	9	189	0	0	0	0	0	0	0	0	0	0
45	93	0	10	281	0	0	0	0	0	0	0	0	0	0
45	93	0	11	512	0	0	0	0	0	0	0	0	0	0
45	93	0	12	68	0	0	0	0	0	0	0	0	0	0
45	93	0	13	307	0	0	0	0	0	0	0	0	0	0
45	93	0	14	64	0	0	0	0	0	0	0	0	0	0
45	93	0	15	374	0	4	0	0	0	0	4	0	0	0
45	93	0	16	113	0	0	0	0	0	0	0	0	0	0
45	93	0	17	115	0	0	0	0	0	0	0	0	0	0
45	93	0	18	52	0	0	0	0	0	0	0	0	0	0
45	93	0	19	65	0	0	0	0	0	0	0	0	0	0
45	93	0	20	272	0	0	0	0	0	0	0	0	0	0
45	93	0	21	84	0	0	0	0	0	0	0	0	0	0
45	93	0	22	50	0	0	0	0	0	0	0	0	0	0
45	93	0	23	86	0	0	0	0	0	0	0	0	0	0
45	93	0	24	58	0	0	0	0	0	0	0	0	0	0
45	93	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	93	0	26	244	0	0	0	0	0	0	0	0	0	0
45	93	0	27	183	0	0	0	0	0	0	0	0	0	0
45	93	0	28	49	0	0	0	0	0	0	0	0	0	0
45	93	0	29	242	0	0	0	0	0	0	0	0	0	0
45	93	0	30	86	0	0	0	0	0	0	0	0	0	0
45	93	0	32	244	0	0	0	0	0	0	0	0	0	0
45	93	0	34	162	0	0	0	0	0	0	0	0	0	0
45	93	0	37	816	0	0	0	0	0	0	0	0	0	0
45	94	0	0	0	0	0	0	0	0	0	0	0	0	0
45	94	0	3	48	0	0	0	0	0	0	0	0	0	0
45	94	0	9	189	0	0	0	0	0	0	0	0	0	0
45	94	0	10	281	0	0	0	0	0	0	0	0	0	0
45	94	0	11	512	0	0	0	0	0	0	0	0	0	0
45	94	0	12	68	0	0	0	0	0	0	0	0	0	0
45	94	0	13	307	0	0	0	0	0	0	0	0	0	0
45	94	0	14	64	0	0	0	0	0	0	0	0	0	0
45	94	0	15	374	0	2	0	0	0	0	2	0	0	0
45	94	0	16	113	0	0	0	0	0	0	0	0	0	0
45	94	0	17	115	0	0	0	0	0	0	0	0	0	0
45	94	0	18	52	0	0	0	0	0	0	0	0	0	0
45	94	0	19	65	0	0	0	0	0	0	0	0	0	0
45	94	0	20	272	0	0	0	0	0	0	0	0	0	0
45	94	0	21	84	0	0	0	0	0	0	0	0	0	0
45	94	0	22	50	0	0	0	0	0	0	0	0	0	0
45	94	0	23	86	0	0	0	0	0	0	0	0	0	0
45	94	0	24	58	0	0	0	0	0	0	0	0	0	0
45	94	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	94	0	26	244	0	0	0	0	0	0	0	0	0	0
45	94	0	27	183	0	0	0	0	0	0	0	0	0	0
45	94	0	28	49	0	0	0	0	0	0	0	0	0	0
45	94	0	29	242	0	0	0	0	0	0	0	0	0	0
45	94	0	30	86	0	0	0	0	0	0	0	0	0	0
45	94	0	32	244	0	0	0	0	0	0	0	0	0	0
45	94	0	34	162	0	0	0	0	0	0	0	0	0	0
45	94	0	37	816	0	0	0	0	0	0	0	0	0	0
45	95	0	0	0	0	0	0	0	0	0	0	0	0	0
45	95	0	3	48	0	0	0	0	0	0	0	0	0	0
45	95	0	9	189	0	0	0	0	0	0	0	0	0	0
45	95	0	10	281	0	0	0	0	0	0	0	0	0	0
45	95	0	11	512	0	0	0	0	0	0	0	0	0	0
45	95	0	12	68	0	0	0	0	0	0	0	0	0	0
45	95	0	13	307	0	0	0	0	0	0	0	0	0	0
45	95	0	14	64	0	0	0	0	0	0	0	0	0	0
45	95	0	15	374	0	2	0	0	0	0	2	0	0	0
45	95	0	16	113	0	0	0	0	0	0	0	0	0	0
45	95	0	17	115	0	0	0	0	0	0	0	0	0	0
45	95	0	18	52	0	0	0	0	0	0	0	0	0	0
45	95	0	19	65	0	0	0	0	0	0	0	0	0	0
45	95	0	20	272	0	0	0	0	0	0	0	0	0	0
45	95	0	21	84	0	0	0	0	0	0	0	0	0	0
45	95	0	22	50	0	0	0	0	0	0	0	0	0	0
45	95	0	23	86	0	0	0	0	0	0	0	0	0	0
45	95	0	24	58	0	0	0	0	0	0	0	0	0	0
45	95	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	95	0	26	244	0	0	0	0	0	0	0	0	0	0
45	95	0	27	183	0	0	0	0	0	0	0	0	0	0
45	95	0	28	49	0	0	0	0	0	0	0	0	0	0
45	95	0	29	242	0	0	0	0	0	0	0	0	0	0
45	95	0	30	86	0	0	0	0	0	0	0	0	0	0
45	95	0	32	244	0	0	0	0	0	0	0	0	0	0
45	95	0	34	162	0	0	0	0	0	0	0	0	0	0
45	95	0	37	816	0	0	0	0	0	0	0	0	0	0
45	96	0	0	0	0	0	0	0	0	0	0	0	0	0
45	96	0	3	48	0	0	0	0	0	0	0	0	0	0
45	96	0	9	189	0	0	0	0	0	0	0	0	0	0
45	96	0	10	281	0	0	0	0	0	0	0	0	0	0
45	96	0	11	512	0	0	0	0	0	0	0	0	0	0
45	96	0	12	68	0	0	0	0	0	0	0	0	0	0
45	96	0	13	307	0	0	0	0	0	0	0	0	0	0
45	96	0	14	64	0	0	0	0	0	0	0	0	0	0
45	96	0	15	374	0	2	0	0	0	0	2	0	0	0
45	96	0	16	113	0	0	0	0	0	0	0	0	0	0
45	96	0	17	115	0	0	0	0	0	0	0	0	0	0
45	96	0	18	52	0	0	0	0	0	0	0	0	0	0
45	96	0	19	65	0	0	0	0	0	0	0	0	0	0
45	96	0	20	272	0	0	0	0	0	0	0	0	0	0
45	96	0	21	84	0	0	0	0	0	0	0	0	0	0
45	96	0	22	50	0	0	0	0	0	0	0	0	0	0
45	96	0	23	86	0	0	0	0	0	0	0	0	0	0
45	96	0	24	58	0	0	0	0	0	0	0	0	0	0
45	96	0	25	1229	0	0	0	0	0	0	0	0	0	0
45	96	0	26	244	0	0	0	0	0	0	0	0	0	0
45	96	0	27	183	0	0	0	0	0	0	0	0	0	0
45	96	0	28	49	0	0	0	0	0	0	0	0	0	0
45	96	0	29	242	0	0	0	0	0	0	0	0	0	0
45	96	0	30	86	0	0	0	0	0	0	0	0	0	0
45	96	0	32	244	0	0	0	0	0	0	0	0	0	0
45	96	0	34	162	0	0	0	0	0	0	0	0	0	0
45	96	0	37	816	0	0	0	0	0	0	0	0	0	0
45	97	0	0	0	0	0	0	0	0	0	0	0	0	0
45	97	0	3	48	0	0	0	0	0	0	0	0	0	0
45	97	0	9	189	0	0	0	0	0	0	0	0	0	0
45	97	0	10	281	0	0	0	0	0	0	0	0	0	0
45	97	0	11	512	0	0	0	0	0	0	0	0	0	0
45	97	0	12	68	0	0	0	0	0	0	0	0	0	0
45	97	0	13	307	0	0	0	0	0	0	0	0	0	0
45	97	0	14	64	0	0	0	0	0	0	0	0	0	0
45	97	0	15	374	0	2	0	0	0	0	2	0	0	0
45	97	0	16	113	0	0	0	0	0	0	0	0	0	0
45	97	0	17	115	0	0	0	0	0	0	0	0	0	0
45	97	0	18	52	0	0	0	0	0	0	0	0	0	0
45	97	0	19	65	0	0	0	0	0	0	0	0	0	0
45	97	0	20	272	0	0	0	0	0	0	0	0	0	0
45	97	0	21	84	0	0	0	0	0	0	0	0	0	0
